,domain,url,urlType,R_full_text_Flesch_reading_ease,R_full_text_Flesch_kincaid_grade,R_full_text_smog,R_full_text_gunning_fog,R_full_text_words_per_sentence,R_full_text_capitalized_words,R_full_text_lexicon,R_full_text_urls_counts,R_full_text_long_words,R_full_text_syllables,R_full_text_stop_words,R_full_text_sentences,R_full_text_linsear_write,R_full_text_automated_readability,R_full_text_characters_total,R_full_text_coleman_liax,R_full_text_difficult_words,R_full_text_words_total
9820,threepercenternation.com,http://threepercenternation.com/2017/05/pregnant-mom-loses-everything-in-a-fire-here-is-how-firefighters-gave-her-hope-watch/,Fake,71.34,16.3,15.9,15.22495446,8.472222222,44,244,0,178,471,58.68852459,36,13.4,21.1,1851,18.86,75,305
9821,threepercenternation.com,http://threepercenternation.com/2017/10/young-man-tackles-girl-during-vegas-attack-gets-text-at-230-am-from-her-sister/,Fake,80.53,13.6,11.4,13.98888889,7.75,53,233,0,167,392,64.15770609,36,10.5,18,1621,16.02,62,279
9822,threepercenternation.com,http://threepercenternation.com/2017/03/girl-found-sand-dollar-but-didnt-notice-until-she-flipped-it-over/,Fake,68.01,14.2,12.6,17.33829787,11.75,12,76,0,50,144,190.4255319,8,13.875,17.5,562,17.52,25,94
9823,threepercenternation.com,http://threepercenternation.com/2017/11/female-genital-mutilation/,Fake,59.51,17.5,17,19.32034632,11.78571429,79,267,0,208,535,54.24242424,28,12.66666667,21.3,2036,19.32,104,330
9824,threepercenternation.com,http://threepercenternation.com/2017/11/ted-cruz-drops-bombshell-on-the-real-reason-air-force-failed-to-update-nics-this-is-pathetic/,Fake,61.29,17.7,17.4,16.56256127,10.03921569,104,421,0,299,830,34.9609375,51,20.66666667,21.4,3201,19.21,135,512
9825,threepercenternation.com,http://threepercenternation.com/2016/03/man-sold-infant-daughter/,Fake,65.55,17.4,14.8,17.29714425,14.17647059,22,190,0,131,362,74.27385892,17,16.25,20.1,1349,15.79,58,241
9826,threepercenternation.com,http://threepercenternation.com/2017/01/on-sinking-car-desperate-man-throws-baby-to-stranger-video/,Fake,88.18,15.5,13,14.77988395,8.545454545,16,67,0,46,126,190.4255319,11,16.66666667,18.6,492,16.6,22,94
9827,threepercenternation.com,http://threepercenternation.com/2017/01/china-admits-faking-financial-number-for-years/,Fake,47.9,20,17.8,20.79137645,14.88888889,59,334,0,271,688,44.52736318,27,23.66666667,24.7,2652,21.53,129,402
9828,thefreepatriot.org,http://thefreepatriot.org/breaking-muslims-invade-church-then-do-unthinkable-to-priest/,Fake,58.34,20.1,19.1,18.6799237,12.94444444,57,186,0,139,368,76.82403433,18,17,24.7,1428,19.5,67,233
9829,threepercenternation.com,http://threepercenternation.com/2017/10/shopping-at-these-stores-actually-fund-sharia-law-are-you-one-of-the-millions-of-americans-supporting-this/,Fake,52.98,19.2,18.3,20.00049938,9.888888889,99,282,0,224,596,50.28089888,36,19.5,23.9,2268,21.59,125,356
9830,thefreepatriot.org,http://thefreepatriot.org/shock-spreads-across-america-as-the-pentagon-caves-to-libs-announces-they-will-now-pay-for-all/,Fake,52.3,19.1,17.7,20.01187879,10.56,45,227,0,177,455,67.8030303,25,25.33333333,23.8,1735,20.31,91,264
9831,threepercenternation.com,http://threepercenternation.com/2016/08/blm-terrorizing-veterans/,Fake,69.72,23.6,18.2,19.93804348,10.0625,42,129,0,97,241,111.1801242,16,66,30,967,19.1,56,161
9832,threepercenternation.com,http://threepercenternation.com/2016/09/delta-airline-passengers-sit-in-stunned-silence-after-event-they-will-never-forget/,Fake,58.42,16.6,15.9,16.88759931,12.86666667,76,325,0,266,627,46.37305699,30,13.8,21.4,2450,19.15,94,386
9833,threepercenternation.com,http://threepercenternation.com/2016/02/british-man-leaves-to-join-the-jihad-video-footage-of-his-fate-emerges-watch/,Fake,72.42,9.7,9.5,14.68972973,7.4,23,29,0,21,54,483.7837838,5,4.625,13.8,229,17.06,9,37
9834,thefreepatriot.org,http://thefreepatriot.org/wikileaks-next-leak-will-ensure-hillary-clintons-arrest/,Fake,63.22,16.6,15.5,18.94201349,8.130434783,50,153,0,114,303,95.72192513,23,13.2,21.4,1205,20.83,64,187
9835,threepercenternation.com,http://threepercenternation.com/2016/02/watch-drone-footage-released-of-the-devastation-of-war-in-homs-syria-the-destruction-is-beyond-belief/,Fake,64.54,13.3,9.5,17.41626016,6.833333333,15,30,1,22,65,436.5853659,6,4.875,25.7,312,28.67,13,41
9836,threepercenternation.com,http://threepercenternation.com/2016/02/insane-lightning-strike-does-this-to-girl-in-australia-and-her-poor-boyfriend/,Fake,83.66,7.5,3.1,21.00952381,4.666666667,11,23,0,17,39,639.2857143,6,3.333333333,14.3,181,18.17,12,28
9837,threepercenternation.com,http://threepercenternation.com/2016/02/meteorite-killed-man-at-indian-college-says-chief-minister-what-else-did-it-hit/,Fake,60.16,13.4,13.7,17.76044843,11.15,46,186,0,140,348,80.2690583,20,16.75,17.3,1397,18.33,63,223
9838,threepercenternation.com,http://threepercenternation.com/2016/03/watch-beatles-invade-the-coast-of-argentina-sparks-end-of-the-world-controversy/,Fake,77.48,18.5,0,16.06744186,10.75,15,66,1,44,118,208.1395349,8,24.75,25.2,500,18.11,21,86
9839,threepercenternation.com,http://threepercenternation.com/2016/03/breaking-video-delta-force-is-unleashed-on-isis-orders-to-target-capture-or-kill-terror-fighters/,Fake,48.2,15.1,15,22.63452055,14.6,30,127,0,97,245,122.6027397,10,17.25,19.9,969,19.61,54,146
9840,threepercenternation.com,http://threepercenternation.com/2016/02/grocery-shopping-in-socialist-venezuela-is-like-black-friday-now-they-have-run-out-of-food-watch/,Fake,40.29,19.5,18.8,20.03328942,14.05555556,70,423,0,328,900,35.37549407,36,10.14285714,24.6,3417,22.22,157,506
9841,threepercenternation.com,http://threepercenternation.com/2016/02/breaking-pope-calls-for-worldwide-abolition-of-death-penalty/,Fake,53.88,20.3,17.7,21.43333333,9,24,126,0,96,249,124.3055556,16,16.5,25.9,979,21.24,57,144
9842,threepercenternation.com,http://threepercenternation.com/2016/02/massive-cyanide-spill-at-gold-mine-causes-mass-contamination/,Fake,60.9,27.1,0,17.68666667,10.41666667,19,104,0,76,201,143.2,12,35.5,35.6,800,20.55,36,125
9843,threepercenternation.com,http://threepercenternation.com/2016/02/refugees-attack-a-girl-and-her-brother-so-these-englishmen-get-involved-to-defend-them-watch/,Fake,64.37,12.3,0,20.51428571,7,8,22,0,18,44,639.2857143,4,7.25,17.3,181,20.8,11,28
9844,threepercenternation.com,http://threepercenternation.com/2016/02/massive-404-carot-diamond-worth-20-million-discovered-wait-until-you-see-the-size-of-this-thing/,Fake,59.06,16.3,16.7,17.96149008,12.23076923,32,127,0,101,259,112.5786164,13,17.5,20.1,976,19.14,44,159
9845,threepercenternation.com,http://threepercenternation.com/2016/02/introducing-the-first-transgender-judge-in-canadian-history-confused-on-some-things-but-not-the-law/,Fake,54.9,20.5,19.5,17.97777778,8,28,116,0,98,241,124.3055556,18,24.33333333,25.8,932,22.29,46,144
9846,threepercenternation.com,http://threepercenternation.com/2015/10/campus-killers-dad-blames-this-and-not-himself-for-his-disgusting-son/,Fake,85.3,14.6,11.6,13.98627859,11.38461538,38,234,0,144,391,60.47297297,26,29.5,18,1589,14.05,55,296
9847,threepercenternation.com,http://threepercenternation.com/2015/10/obama-isnt-welcome-here-beacon-publisher-doesnt-want-obama-in-his-town-because/,Fake,63.47,13.1,12.5,18.67668232,7.888888889,20,66,0,50,114,252.1126761,9,14,18.1,466,17.17,24,71
9848,threepercenternation.com,http://threepercenternation.com/2015/10/concealed-weapon-instructor-thwarts-robbers-getaway-vehicle-hear-what-gun-grabbers-said/,Fake,62.87,38,0,17.69899666,8.47826087,30,166,0,131,307,91.79487179,23,34,50.2,1240,19.86,60,195
9849,threepercenternation.com,http://threepercenternation.com/2016/03/source-ivory-coast-gunmen-who-killed-16-had-sights-set-on-obama-official/,Fake,60.67,20.2,18.2,17.40957967,10.64516129,84,275,1,204,516,54.24242424,31,19.5,25.9,2067,18.98,92,330
9850,thefreepatriot.org,http://thefreepatriot.org/democrat-wins-election-fbi-knocks-on-his-door-to-congratulate-him-with-list-of-corruption-charges/,Fake,57.99,21.5,19.1,18.18991544,13.29032258,56,339,0,248,644,43.44660194,31,18.5,28.2,2592,20.03,112,412
9851,threepercenternation.com,http://threepercenternation.com/2017/01/isis-to-president-trump-well-come-behead-you/,Fake,58.66,24.6,0,22.09950495,12.625,25,79,0,61,162,177.2277228,8,33,29,608,19.56,38,101
9852,threepercenternation.com,http://threepercenternation.com/2017/02/here-is-how-the-judge-responded-when-this-man-requested-sharia-law-for-his-sister-in-law-video/,Fake,61.19,18.2,18.2,17.07558058,10.13793103,60,234,0,181,476,60.88435374,29,12.16666667,22.8,1818,20.02,81,294
9853,threepercenternation.com,http://threepercenternation.com/2017/01/17-year-old-girl-found-shot-in-the-head-for-being-seen-with-non-muslim-man/,Fake,61.33,20,18.1,18.85714286,10,50,222,0,174,457,63.92857143,28,18.5,23.9,1729,20.25,90,280
9854,threepercenternation.com,http://threepercenternation.com/2017/02/nowhere-to-go-syrian-army-gets-caught-in-isis-artillery-barrage-raw-video/,Fake,72.27,11.2,12.2,15.02222222,7.555555556,12,57,0,36,103,263.2352941,9,10.375,13.7,401,15.48,17,68
9855,threepercenternation.com,http://threepercenternation.com/2014/10/9-month-old-baby-dies-after-being-left-in-crib-for-16-hours-while-parents-got-drunk/,Fake,85.99,9.6,9.7,12.21641888,10.70588235,37,145,0,88,235,98.35164835,17,8.5,13.7,994,13.98,27,182
9856,threepercenternation.com,http://threepercenternation.com/2014/08/chinese-fighter-jet-comes-dangerously-close-to-u-s-aircraft-with-barrel-roll/,Fake,51.93,11.9,13,19.32697725,10.92307692,46,128,0,86,235,126.056338,13,8.857142857,14.5,893,15.72,46,142
9857,threepercenternation.com,http://threepercenternation.com/2017/02/battle-that-made-incoming-national-security-adviser-famous-was-a-brutal-desert-beatdown-video/,Fake,68.36,19.9,18.2,18.72374269,11.4,36,146,0,108,261,104.6783626,15,17,25.1,1033,17.07,52,171
9858,threepercenternation.com,http://threepercenternation.com/2016/12/video-spectacular-360-degree-skydiver-view-jumping-into-the-army-navy-game/,Fake,88.06,12.4,12.5,16.74871795,8.666666667,22,61,0,45,103,229.4871795,9,13.66666667,18,444,17.35,22,78
9859,threepercenternation.com,http://threepercenternation.com/2017/02/heres-the-truth-about-the-navy-seal-raid-the-mainstream-media-wont-tell-you/,Fake,81.15,14.7,14.2,15.37142857,7.142857143,85,280,0,217,493,51.14285714,49,16.75,20.3,2091,18.57,92,350
9860,threepercenternation.com,http://threepercenternation.com/2016/12/wounded-vet-sends-snowflake/,Fake,61.79,15.7,15.9,19.91341991,9.545454545,18,91,0,67,172,170.4761905,11,17,19.6,667,18.57,37,105
9861,threepercenternation.com,http://threepercenternation.com/2016/12/the-biggest-killer-of-us-troops/,Fake,50.86,18.3,18,19.8804808,11.98,75,500,0,386,1017,29.88313856,50,13.4,23.3,3898,20.6,196,599
9862,threepercenternation.com,http://threepercenternation.com/2017/02/report-father-of-dead-seal-refused-to-meet-donald-trump/,Fake,58,14.9,14.7,21.03496048,13.27777778,64,212,0,149,392,74.89539749,18,16,19.6,1542,17.99,82,239
9863,threepercenternation.com,http://threepercenternation.com/2017/03/after-marine-k-9-passes-two-marines-give-him-proper-sendoff-watch/,Fake,77.8,13.1,11.8,16.4744012,10.4375,26,133,0,81,238,107.1856287,16,8.666666667,15.8,933,15.37,43,167
9864,thefreepatriot.org,http://thefreepatriot.org/guess-who-got-caught-directly-funding-radical-islamic-terrorists-with-800-million-a-year/,Fake,72.3,12.4,11.8,14.31232558,7.525,61,230,0,172,437,59.46843854,40,33.5,16,1746,17.62,70,301
9865,thefreepatriot.org,http://thefreepatriot.org/report-fbi-wipes-phones-laptops-of-las-vegas-massacre-eyewitnesses/,Fake,49.82,24.1,19.6,21.55897436,13,22,133,0,93,258,114.7435897,12,23.33333333,30.7,991,19.57,56,156
9866,thefreepatriot.org,http://thefreepatriot.org/alec-baldwin-gets-terrible-news-after-again-trashing-trump-on-snl/,Fake,62.93,17,17.1,17.61842105,8.421052632,35,131,0,94,252,111.875,19,17.75,21.5,971,18.69,49,160
9867,threepercenternation.com,http://threepercenternation.com/2017/01/barack-obama-has-abused-the-good-nature-of-the-american-people/,Fake,62.4,14.6,14.1,17.04353147,8.9375,27,120,0,88,222,125.1748252,16,16.5,17.6,865,17.46,41,143
9868,threepercenternation.com,http://threepercenternation.com/2017/01/obama-doing-what-he-can-to-screw-us-till-the-last-minute/,Fake,53.05,15.2,15.6,17.59393939,9.818181818,68,184,0,142,373,82.87037037,22,14.2,18.4,1399,19.32,63,216
9869,threepercenternation.com,http://threepercenternation.com/2017/02/noaa-got-caught-lying-again-on-global-warming-hoax/,Fake,40.44,18.8,17.7,21.10483526,13.90243902,90,496,0,385,1008,31.40350877,41,22,23.8,3846,20.72,193,570
9870,threepercenternation.com,http://threepercenternation.com/2017/01/the-thing-that-wouldnt-go-away-hillary-clinton-to-re-re-re-re-re-reinvent-herself/,Fake,58.24,19,17,19.48503727,13.04166667,49,250,0,189,486,57.1884984,24,34,25,1918,19.91,96,313
9871,threepercenternation.com,http://threepercenternation.com/2017/02/hottie-danish-student-who-got-1-million-isis-bounty-for-killing-100-militants-photos/,Fake,78.9,16.1,12.3,14.93786096,9.35,46,149,0,100,254,95.72192513,20,30,20.8,1035,15.44,43,187
9872,threepercenternation.com,http://threepercenternation.com/2017/02/isis-bomb-expert-gets-explosive-news-and-72-virgins/,Fake,69,14.2,15,16.26689682,10.77272727,46,198,1,130,352,75.52742616,22,11.83333333,18.8,1439,17.46,59,237
9873,thefreepatriot.org,http://thefreepatriot.org/christians-ready-for-war-after-antifa-teams-up-with-muslims-attacks-ca-catholic-church/,Fake,102.86,5.3,6.4,12.81162791,10.75,17,34,0,26,49,416.2790698,4,5.833333333,10.4,227,12.39,7,43
9874,threepercenternation.com,http://threepercenternation.com/2014/11/video-joe-biden-the-fool-downgrades-wounded-troops-by-47000-in-veterans-day-speech/,Fake,69.21,23.7,18.9,15.45576923,10.5625,37,139,0,103,252,105.9171598,16,22,31.5,1039,18.64,39,169
9875,threepercenternation.com,http://threepercenternation.com/2014/09/isis-2/,Fake,69.84,26.2,21.8,14.02020101,9.95,46,158,0,106,292,89.94974874,20,31.5,33.7,1145,17.48,40,199
9876,thefreepatriot.org,http://thefreepatriot.org/americans-stunned-to-hear-the-1-place-muslims-are-moving-to-be-free-to-practice-radical-islam/,Fake,78.01,12.3,11.8,15.17457742,10.23529412,75,274,0,205,500,51.43678161,34,6.625,16.2,2013,16.7,79,348
9877,threepercenternation.com,http://threepercenternation.com/2014/10/son-shoots-kills-home-invader-while-mom-cooks-breakfast/,Fake,68.72,12.4,12,17.65914787,11.05263158,53,172,0,123,305,85.23809524,19,8.666666667,16.7,1268,16.99,59,210
9878,threepercenternation.com,http://threepercenternation.com/2014/10/stop-rape-culture-with-a-gun/,Fake,79.76,13.4,13.7,14.96514282,8.508474576,52,389,0,306,722,35.65737052,59,13.6,17.7,2947,18.67,120,502
9879,threepercenternation.com,http://threepercenternation.com/2014/10/cnns-jake-tapper-no-gun-laws-offered-since-sandy-hook-would-have-prevented-shooting/,Fake,65.1,16.7,14.4,19.83458973,14.61904762,78,252,0,186,467,58.30618893,21,19.66666667,21,1887,18.28,92,307
9880,threepercenternation.com,http://threepercenternation.com/2014/11/court-decision-for-concealed-carry-supporters/,Fake,40.85,30.2,24.5,22.63809524,13.5,42,171,0,127,349,94.70899471,14,24,38.8,1332,22.06,72,189
9881,threepercenternation.com,http://threepercenternation.com/2014/11/second-amendment-crushes-gun-control-candidates-in-midterm-elections/,Fake,75.75,14.9,12.8,15.28976402,12.45652174,193,380,0,258,789,31.2390925,46,22.66666667,17,2993,17.74,119,573
9882,threepercenternation.com,http://threepercenternation.com/2014/10/7827/,Fake,90,12,11.5,11.49012346,6.75,34,250,1,153,430,55.24691358,48,6.5,15.6,1737,14.39,55,324
9883,threepercenternation.com,http://threepercenternation.com/2014/11/big-2a-news-open-carry-is-coming-to-texas-as-governor-elect-greg-abbott-vows-to-keep-campaign-promise/,Fake,61.99,16,14.4,17.84125207,9.344827586,67,224,0,163,442,66.05166052,29,12.8,19.1,1695,18.91,82,271
9884,threepercenternation.com,http://threepercenternation.com/2014/10/obamas-master-plan-with-eric-holder-scotus/,Fake,57.81,23.3,20,19.38461538,13.46153846,170,588,1,430,1149,25.57142857,52,17.5,28.5,4445,19.39,210,700
9885,threepercenternation.com,http://threepercenternation.com/2014/11/fbi-truth-bomb-as-2013-gun-ownership-climbed-crime-continued-to-decline/,Fake,67.36,12.2,12.3,17.88552317,12.38461538,14,139,0,96,235,111.1801242,13,15.25,16.9,989,16.65,44,161
9886,thefreepatriot.org,http://thefreepatriot.org/one-hillary-photo-was-so-uncomfortableit-came-with-a-warning-from-msnbc/,Fake,81.19,14.6,14.3,14.50252477,7.095238095,40,115,0,72,208,120.1342282,21,13,19.7,855,17.64,36,149
9887,thefreepatriot.org,http://thefreepatriot.org/alyssa-milano-asks-if-america-wants-to-impeach-trump-is-knocked-out-by-the-response/,Fake,95.17,6.3,7.8,13,10,17,32,0,24,49,447.5,4,6,10.2,216,12.74,7,40
9888,threepercenternation.com,http://threepercenternation.com/2014/12/paul-andert-shares-wwii-memories/,Fake,78.39,30.9,18.2,12.99599724,9.857142857,48,339,0,195,574,43.23671498,42,30.5,38.3,2251,14.06,73,414
9889,threepercenternation.com,http://threepercenternation.com/2014/12/pearl-harbor/,Fake,63.78,36.9,0,16.9014652,7.583333333,23,74,0,52,150,196.7032967,12,60,45.1,550,18.94,27,91
9890,threepercenternation.com,http://threepercenternation.com/2017/05/tom-brady-learns-fate-of-navy-seal-he-met-6-years-ago-takes-immediate-action/,Fake,68.73,21.7,19.9,15.54643478,11.04,72,228,0,164,422,64.85507246,25,16.75,27.3,1690,18.69,63,276
9891,thefreepatriot.org,http://thefreepatriot.org/mattis-issues-new-orders-to-military-whats-under-full-review-has-liberals-stunned-speechless/,Fake,61.45,16.4,15.9,18.43945148,9.875,47,193,0,155,389,75.52742616,24,14,20.8,1504,20.19,74,237
9892,threepercenternation.com,http://threepercenternation.com/2014/10/another-michigan-public-school-adopts-compliant-weapons-policy-allows-guns/,Fake,67.49,12.8,13.6,16.69222334,12.25925926,61,275,0,195,498,54.07854985,27,17,16.7,1991,17.23,81,331
9893,threepercenternation.com,http://threepercenternation.com/2016/10/ebt-card-in-lap/,Fake,70.48,16.2,14.3,16.12179602,9.315789474,28,150,0,92,259,101.1299435,19,20.33333333,20.4,1018,15.21,46,177
9894,threepercenternation.com,http://threepercenternation.com/2016/09/wawa-welfare-sign/,Fake,69.63,15.8,14.2,16.36456876,10.15384615,17,116,0,78,196,135.6060606,13,15.5,20.3,793,16.02,34,132
9895,threepercenternation.com,http://threepercenternation.com/2014/08/welfare/,Fake,58.41,23.1,20.4,14.47939524,12.87179487,75,392,0,323,805,35.65737052,39,15,31.1,3323,23.33,92,502
9896,threepercenternation.com,http://threepercenternation.com/2016/10/video-2/,Fake,72.96,9.2,11.2,14.93181818,6.875,12,45,0,31,83,325.4545455,8,6.1,12.3,329,15.63,14,55
9897,threepercenternation.com,http://threepercenternation.com/2014/10/super-model-chrissy-teigen-responds-to-canadian-attack-by-criticizing-america/,Fake,61.02,19.8,17.4,19.12970874,10.3,62,166,0,121,322,86.89320388,20,33,25.5,1262,18.63,67,206
